Selected: MPU9250
Beginning Gyro calibration...
Offsets are: 0.014939 -0.002838 0.000694
Let's go Fly ! 
  +4.21, +145.65,  +22.27,   -0.55,   +0.96,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.23, +145.48,  +22.28,   +0.00,   +0.84,   -0.30, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +4.24, +145.30,  +22.29,   -0.12,   +0.96,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.26, +145.12,  +22.31,   -0.24,   +1.14,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.28, +144.95,  +22.32,   +0.12,   +0.96,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +4.29, +144.77,  +22.34,   -0.18,   +0.84,   -0.37, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.31, +144.59,  +22.35,   -0.12,   +0.78,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.33, +144.41,  +22.36,   -0.36,   +1.08,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.35, +144.22,  +22.38,   -0.12,   +0.72,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 183
  +4.37, +144.04,  +22.39,   -0.36,   +0.72,   +0.31, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.38, +143.85,  +22.40,   -0.36,   +0.59,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 184
  +4.40, +143.67,  +22.42,   -0.30,   +0.59,   -0.18, 0000, 0000 ,0000 ,0000, 0.0053, 187
  +4.42, +143.49,  +22.43,   -0.42,   +0.96,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.44, +143.30,  +22.45,   -0.18,   +0.66,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.45, +143.12,  +22.46,   -0.24,   +0.84,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.47, +142.93,  +22.47,   -0.24,   +0.96,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +4.49, +142.74,  +22.49,   +0.19,   +0.84,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.51, +142.55,  +22.50,   -0.30,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.53, +142.36,  +22.52,   -0.30,   +0.53,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.54, +142.17,  +22.53,   -0.06,   +0.78,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.56, +141.98,  +22.55,   -0.06,   +0.96,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.58, +141.79,  +22.56,   -0.06,   +1.02,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +4.60, +141.59,  +22.58,   -0.24,   +0.96,   -0.37, 0000, 0000 ,0000 ,0000, 0.0055, 183
  +4.62, +141.39,  +22.60,   -0.18,   +1.33,   -0.18, 0000, 0000 ,0000 ,0000, 0.0055, 181
  +4.63, +141.20,  +22.61,   -0.30,   +0.96,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.65, +141.01,  +22.63,   +0.06,   +0.59,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.67, +140.81,  +22.64,   -0.24,   +1.08,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +4.69, +140.61,  +22.66,   +0.00,   +0.90,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.71, +140.41,  +22.68,   -0.24,   +0.72,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.73, +140.21,  +22.69,   -0.24,   +0.66,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.75, +140.01,  +22.71,   -0.48,   +0.84,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.76, +139.81,  +22.73,   -0.18,   +0.72,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.78, +139.61,  +22.74,   -0.24,   +0.90,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.80, +139.41,  +22.76,   -0.12,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.82, +139.20,  +22.78,   +0.00,   +0.59,   -0.37, 0000, 0000 ,0000 ,0000, 0.0054, 184
  +4.84, +139.00,  +22.79,   +0.12,   +0.72,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.85, +138.79,  +22.81,   -0.18,   +0.53,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +4.87, +138.59,  +22.83,   -0.30,   +0.53,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.89, +138.38,  +22.85,   +0.00,   +0.66,   -0.30, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.91, +138.18,  +22.86,   -0.06,   +0.84,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.92, +137.97,  +22.88,   -0.18,   +0.90,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.94, +137.76,  +22.90,   -0.18,   +1.27,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 183
  +4.96, +137.55,  +22.92,   +0.06,   +0.72,   -0.30, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +4.98, +137.34,  +22.94,   -0.30,   +0.72,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.00, +137.13,  +22.96,   -0.06,   +0.90,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.01, +136.91,  +22.97,   -0.24,   +0.84,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +5.03, +136.70,  +22.99,   -0.30,   +0.59,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.05, +136.49,  +23.01,   -0.18,   +0.90,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.07, +136.27,  +23.03,   +0.00,   +1.02,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.09, +136.06,  +23.05,   -0.06,   +1.08,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.11, +135.84,  +23.07,   +0.00,   +0.96,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.12, +135.63,  +23.08,   -0.18,   +0.96,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.14, +135.41,  +23.10,   -0.18,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.16, +135.19,  +23.12,   -0.36,   +0.90,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.18, +134.97,  +23.14,   -0.18,   +0.66,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.20, +134.75,  +23.16,   -0.18,   +0.41,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.21, +134.53,  +23.18,   -0.12,   +0.66,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.23, +134.31,  +23.20,   -0.12,   +0.53,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.25, +134.08,  +23.22,   -0.36,   +0.84,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.27, +133.86,  +23.24,   -0.24,   +0.72,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.28, +133.63,  +23.27,   -0.06,   +1.08,   -0.06, 0000, 0000 ,0000 ,0000, 0.0055, 181
  +5.30, +133.41,  +23.29,   -0.42,   +0.96,   -0.30, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.32, +133.18,  +23.31,   -0.36,   +1.02,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.34, +132.95,  +23.33,   -0.12,   +0.66,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.36, +132.72,  +23.35,   +0.12,   +0.66,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.38, +132.50,  +23.37,   +0.00,   +0.84,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.39, +132.27,  +23.39,   -0.42,   +0.72,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.41, +132.04,  +23.41,   -0.06,   +0.53,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.43, +131.80,  +23.43,   +0.00,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 183
  +5.45, +131.57,  +23.46,   +0.12,   +0.59,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.47, +131.34,  +23.48,   +0.19,   +0.59,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.48, +131.10,  +23.50,   -0.12,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.50, +130.87,  +23.52,   -0.30,   +0.84,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.52, +130.63,  +23.55,   -0.55,   +0.72,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 184
  +5.54, +130.40,  +23.57,   -0.36,   +0.47,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.55, +130.16,  +23.59,   -0.36,   +0.53,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 183
  +5.57, +129.92,  +23.61,   -0.12,   +0.66,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.59, +129.68,  +23.64,   -0.24,   +0.90,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +5.60, +129.44,  +23.66,   -0.30,   +0.96,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.62, +129.20,  +23.68,   -0.12,   +0.41,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.64, +128.96,  +23.71,   +0.06,   +0.17,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.66, +128.72,  +23.73,   +0.12,   +0.72,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.67, +128.48,  +23.76,   -0.73,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0053, 187
  +5.69, +128.23,  +23.78,   -0.48,   +0.84,   -0.49, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.71, +127.99,  +23.80,   -0.06,   +0.90,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.73, +127.74,  +23.83,   -0.18,   +0.47,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.74, +127.50,  +23.85,   +0.12,   +0.66,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.76, +127.25,  +23.88,   -0.06,   +0.84,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.78, +127.00,  +23.90,   +0.00,   +0.59,   +0.06, 0000, 0000 ,0000 ,0000, 0.0055, 182
  +5.80, +126.75,  +23.93,   +0.12,   +0.78,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.82, +126.50,  +23.95,   -0.30,   +0.90,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.83, +126.25,  +23.98,   -0.06,   +0.84,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 184
  +5.85, +126.00,  +24.00,   -0.18,   +0.47,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.87, +125.75,  +24.03,   -0.12,   +0.72,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.88, +125.49,  +24.06,   -0.12,   +0.17,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.90, +125.24,  +24.08,   -0.18,   +0.84,   +0.37, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +5.92, +124.99,  +24.11,   -0.12,   +0.96,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.93, +124.73,  +24.13,   -0.36,   +0.96,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.95, +124.48,  +24.16,   -0.42,   +0.84,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +5.97, +124.22,  +24.19,   +0.06,   +0.96,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +5.98, +123.96,  +24.21,   -0.24,   +0.84,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.00, +123.71,  +24.24,   -0.42,   +0.96,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +6.01, +123.45,  +24.27,   -0.30,   +0.84,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.03, +123.19,  +24.30,   -0.30,   +0.72,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.04, +122.93,  +24.32,   -0.06,   +0.66,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.06, +122.67,  +24.35,   -0.36,   +0.66,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.08, +122.41,  +24.38,   -0.24,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.09, +122.15,  +24.41,   -0.06,   +0.78,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.11, +121.88,  +24.44,   -0.42,   +1.02,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.12, +121.62,  +24.46,   -0.06,   +0.78,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.14, +121.35,  +24.49,   +0.00,   +0.72,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.15, +121.09,  +24.52,   +0.06,   +0.53,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.17, +120.83,  +24.55,   -0.06,   +0.84,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.18, +120.56,  +24.57,   -0.12,   +1.14,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 183
  +6.20, +120.29,  +24.60,   +0.19,   +0.72,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +6.22, +120.02,  +24.63,   -0.42,   +0.96,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +6.23, +119.75,  +24.66,   -0.12,   +0.84,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 185
  +6.25, +119.48,  +24.69,   -0.06,   +0.90,   +0.37, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.26, +119.21,  +24.72,   -0.30,   +0.47,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.28, +118.94,  +24.75,   -0.12,   +0.72,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.29, +118.67,  +24.78,   -0.24,   +0.84,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.30, +118.39,  +24.81,   -0.12,   +1.08,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.32, +118.12,  +24.84,   -0.24,   +0.96,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.33, +117.84,  +24.87,   -0.12,   +0.66,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 184
  +6.35, +117.57,  +24.90,   -0.30,   +1.02,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.36, +117.29,  +24.93,   -0.18,   +0.90,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.38, +117.02,  +24.96,   -0.30,   +0.72,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.39, +116.73,  +24.99,   -0.18,   +0.90,   +0.00, 0000, 0000 ,0000 ,0000, 0.0055, 181
  +6.40, +116.46,  +25.02,   -0.30,   +0.53,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.42, +116.18,  +25.05,   -0.30,   +0.59,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.43, +115.90,  +25.08,   -0.48,   +0.78,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.45, +115.62,  +25.12,   -0.48,   +0.90,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.46, +115.34,  +25.15,   -0.24,   +0.90,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.47, +115.06,  +25.18,   -0.18,   +0.72,   -0.30, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.49, +114.78,  +25.21,   -0.12,   +0.53,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.50, +114.50,  +25.24,   -0.18,   +0.53,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.51, +114.22,  +25.28,   -0.55,   +1.20,   -0.37, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.53, +113.94,  +25.31,   -0.30,   +0.96,   +0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.54, +113.65,  +25.34,   -0.36,   +0.66,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.55, +113.37,  +25.38,   -0.24,   +0.78,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.56, +113.08,  +25.41,   +0.12,   +0.78,   -0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.57, +112.80,  +25.44,   -0.30,   +1.02,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.59, +112.51,  +25.47,   -0.30,   +0.90,   -0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.60, +112.23,  +25.51,   -0.24,   +0.78,   +0.06, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.61, +111.94,  +25.54,   -0.12,   +0.53,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.62, +111.65,  +25.57,   -0.12,   +0.59,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.64, +111.36,  +25.60,   -0.18,   +1.08,   -0.12, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.65, +111.08,  +25.64,   -0.06,   +0.96,   +0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.66, +110.79,  +25.67,   -0.24,   +0.84,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.67, +110.50,  +25.70,   -0.24,   +0.66,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.68, +110.21,  +25.74,   +0.06,   +0.78,   +0.00, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.69, +109.92,  +25.77,   -0.48,   +0.96,   +0.00, 0000, 0000 ,0000 ,0000, 0.0053, 186
  +6.70, +109.63,  +25.81,   -0.48,   +0.59,   +0.18, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.72, +109.33,  +25.84,   +0.06,   +0.72,   -0.30, 0000, 0000 ,0000 ,0000, 0.0054, 186
  +6.73, +109.04,  +25.87,   +0.00,   +0.96,   -0.24, 0000, 0000 ,0000 ,0000, 0.0054, 186
